time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:30:11.261000000,Add Order,1580394611261000000,A,168190,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:11.462000000,Add Order,1580394611462000000,A,163263,B,9900.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:11.762000000,Add Order,1580394611762000000,A,171781,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.126000000,Add Order,1580394612126000000,A,173464,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.352000000,Add Order,1580394612352000000,A,174644,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.383000000,Add Order,1580394612383000000,A,174831,S,2000.0,25.29,252900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.462000000,Add Order,1580394612462000000,A,175183,B,2000.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.634000000,Add Order,1580394612634000000,A,176076,S,3000.0,25.2,252000.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.634000000,Add Order,1580394612634000000,A,176079,B,30000.0,25.15,251500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.641000000,Add Order,1580394612641000000,A,176163,S,3000.0,25.21,252100.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.641000000,Add Order,1580394612641000000,A,176164,B,30000.0,25.14,251400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.643000000,Add Order,1580394612643000000,A,176209,B,30000.0,25.13,251300.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.643000000,Add Order,1580394612643000000,A,176211,S,30000.0,25.22,252200.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.660000000,Add Order,1580394612660000000,A,176587,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.660000000,Add Order,1580394612660000000,A,176588,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.692000000,Add Order,1580394612692000000,A,176781,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.291000000,Add Order,1580394613291000000,A,180020,B,9900.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.407000000,Add Order,1580394613407000000,A,180519,B,2000.0,25.05,250500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.450000000,Add Order,1580394613450000000,A,180720,B,2000.0,25.15,251500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.451000000,Add Order,1580394613451000000,A,180749,B,2000.0,25.05,250500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.667000000,Add Order,1580394613667000000,A,182019,B,9900.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.142000000,Add Order,1580394614142000000,A,184500,S,1000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.143000000,Add Order,1580394614143000000,A,184505,B,30000.0,25.12,251200.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.143000000,Add Order,1580394614143000000,A,184508,S,27000.0,25.21,252100.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.255000000,Add Order,1580394614255000000,A,185376,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.049000000,Order Execution,1580394616049000000,E,141596,,,,,,79.0,300.0,3002745.0,197342.0,,39.0,,,,,,,,,
2020-01-30 09:30:17.037000000,Add Order,1580394617037000000,A,204778,S,2000.0,25.29,252900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:17.114000000,Add Order,1580394617114000000,A,205289,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:17.327000000,Add Order,1580394617327000000,A,207213,S,2000.0,25.29,252900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:17.339000000,Add Order,1580394617339000000,A,207293,B,3300.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:17.606000000,Add Order,1580394617606000000,A,209678,B,3300.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.528000000,Add Order,1580394619528000000,A,221940,S,2000.0,25.19,251900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.541000000,Add Order,1580394619541000000,A,222119,B,30000.0,25.15,251500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:19.543000000,Add Order,1580394619543000000,A,222128,B,29700.0,25.18,251800.0,XIU,79.0,,,,,,,,,,,,,,
