time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:30:23.582000000,Add Order,1580394623582000000,A,245915,B,9600.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:23.843000000,Add Order,1580394623843000000,A,247582,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:23.869000000,Add Order,1580394623869000000,A,248032,B,15900.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:23.979000000,Add Order,1580394623979000000,A,249070,B,8000.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.004000000,Add Order,1580394624004000000,A,249572,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.039000000,Add Order,1580394624039000000,A,249987,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.074000000,Add Order,1580394624074000000,A,250519,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.116000000,Add Order,1580394624116000000,A,250974,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.223000000,Add Order,1580394624223000000,A,251908,B,4100.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.280000000,Add Order,1580394624280000000,A,252511,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.296000000,Add Order,1580394624296000000,A,252694,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.453000000,Add Order,1580394624453000000,A,253495,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.490000000,Add Order,1580394624490000000,A,253871,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.523000000,Add Order,1580394624523000000,A,254080,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.538000000,Add Order,1580394624538000000,A,254282,S,15700.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.564000000,Add Order,1580394624564000000,A,254463,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.579000000,Add Order,1580394624579000000,A,254549,B,3800.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.606000000,Add Order,1580394624606000000,A,254741,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.646000000,Add Order,1580394624646000000,A,255056,B,3800.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.694000000,Add Order,1580394624694000000,A,255548,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.695000000,Add Order,1580394624695000000,A,255595,B,700.0,25.15,251500.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.726000000,Add Order,1580394624726000000,A,255861,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.852000000,Add Order,1580394624852000000,A,256551,B,3400.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.889000000,Add Order,1580394624889000000,A,256800,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.889000000,Add Order,1580394624889000000,A,256812,B,1500.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.889000000,Add Order,1580394624889000000,A,256820,S,7700.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.970000000,Add Order,1580394624970000000,A,257366,B,14400.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:24.971000000,Add Order,1580394624971000000,A,257381,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.020000000,Add Order,1580394625020000000,A,257886,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.055000000,Add Order,1580394625055000000,A,258101,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.070000000,Add Order,1580394625070000000,A,258286,B,700.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.082000000,Add Order,1580394625082000000,A,258410,B,700.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.090000000,Add Order,1580394625090000000,A,258492,B,700.0,25.18,251800.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.091000000,Add Order,1580394625091000000,A,258502,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.126000000,Add Order,1580394625126000000,A,258840,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:25.148000000,Add Order,1580394625148000000,A,259076,B,700.0,25.15,251500.0,XIU,80.0,,,,,,,,,,,,,,
