time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:31:47.720000000,Add Order,1580394707720000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:47.795000000,Add Order,1580394707795000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:47.798000000,Add Order,1580394707798000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:50.064000000,Add Order,1580394710064000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:50.067000000,Add Order,1580394710067000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:50.068000000,Add Order,1580394710068000000,A,493500,B,5600.0,25.12,251200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:50.167000000,Add Order,1580394710167000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:50.184000000,Add Order,1580394710184000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:51.219000000,Add Order,1580394711219000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:51.229000000,Add Order,1580394711229000000,A,493500,B,5600.0,25.12,251200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:51.242000000,Add Order,1580394711242000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:53.489000000,Add Order,1580394713489000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:53.510000000,Add Order,1580394713510000000,A,493500,B,5600.0,25.12,251200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.302000000,Add Order,1580394714302000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.351000000,Add Order,1580394714351000000,A,493500,B,5600.0,25.12,251200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.357000000,Add Order,1580394714357000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.367000000,Add Order,1580394714367000000,A,493500,B,5600.0,25.12,251200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.368000000,Add Order,1580394714368000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.377000000,Add Order,1580394714377000000,A,493500,B,5600.0,25.12,251200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.388000000,Add Order,1580394714388000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.491000000,Add Order,1580394714491000000,A,493500,B,5600.0,25.12,251200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:54.493000000,Add Order,1580394714493000000,A,493500,B,5600.0,25.16,251600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:55.055000000,Add Order,1580394715055000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:56.292000000,Add Order,1580394716292000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:57.009000000,Add Order,1580394717009000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:57.308000000,Add Order,1580394717308000000,A,493497,S,5600.0,25.27,252700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:59.110000000,Add Order,1580394719110000000,A,493497,S,5600.0,25.23,252300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:59.751000000,Add Order,1580394719751000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:59.764000000,Add Order,1580394719764000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:59.765000000,Add Order,1580394719765000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:59.831000000,Add Order,1580394719831000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:00.213000000,Add Order,1580394720213000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:01.402000000,Add Order,1580394721402000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:01.408000000,Add Order,1580394721408000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:02.233000000,Add Order,1580394722233000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:02.234000000,Add Order,1580394722234000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:02.242000000,Add Order,1580394722242000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
