time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:32:03.034000000,Add Order,1580394723034000000,A,889434,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:03.034000000,Add Order,1580394723034000000,A,890008,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:03.034000000,Add Order,1580394723034000000,A,891106,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:03.046000000,Add Order,1580394723046000000,A,900615,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:04.375000000,Add Order,1580394724375000000,A,908234,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:05.520000000,Add Order,1580394725520000000,A,915142,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:06.042000000,Add Order,1580394726042000000,A,917471,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:07.038000000,Add Order,1580394727038000000,A,923769,B,1500.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:07.038000000,Add Order,1580394727038000000,A,923769,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:08.707000000,Add Order,1580394728707000000,A,934721,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:09.707000000,Add Order,1580394729707000000,A,940633,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:09.708000000,Add Order,1580394729708000000,A,940673,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:09.927000000,Add Order,1580394729927000000,A,941964,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:09.952000000,Add Order,1580394729952000000,A,942084,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:10.147000000,Add Order,1580394730147000000,A,943306,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:10.453000000,Add Order,1580394730453000000,A,945235,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:14.868000000,Add Order,1580394734868000000,A,970246,B,1500.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:14.868000000,Add Order,1580394734868000000,A,970255,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:14.868000000,Add Order,1580394734868000000,A,970246,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:16.403000000,Add Order,1580394736403000000,A,978353,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:16.404000000,Add Order,1580394736404000000,A,978362,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:16.408000000,Add Order,1580394736408000000,A,978427,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:17.213000000,Add Order,1580394737213000000,A,982199,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:18.748000000,Add Order,1580394738748000000,A,989079,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:19.444000000,Add Order,1580394739444000000,A,992243,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:19.578000000,Order Execution,1580394739578000000,E,992243,,,,,,1.0,1500.0,3009537.0,992873.0,,80.0,,,,,,,,,
2020-01-30 09:32:19.678000000,Add Order,1580394739678000000,A,993543,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:21.702000000,Add Order,1580394741702000000,A,1003963,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:23.787000000,Add Order,1580394743787000000,A,1015656,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:23.797000000,Add Order,1580394743797000000,A,1015756,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:26.669000000,Add Order,1580394746669000000,A,1028204,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:26.671000000,Add Order,1580394746671000000,A,1028239,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:26.812000000,Add Order,1580394746812000000,A,1029104,S,1000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:26.812000000,Add Order,1580394746812000000,A,1029104,S,1000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:26.812000000,Add Order,1580394746812000000,A,1029104,S,1000.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:31.119000000,Add Order,1580394751119000000,A,1049741,S,7000.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:32.750000000,Add Order,1580394752750000000,A,1059512,S,7000.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:39.393000000,Add Order,1580394759393000000,A,1092714,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:42.309000000,Add Order,1580394762309000000,A,1107306,B,1500.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:43.269000000,Add Order,1580394763269000000,A,1107306,B,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
